Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm Emin_mm Emin_S_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-03-04/00:00:00 0.0483121693371721 0.0483460514488856 -0.0367062405121956 -0.0367061729697281 -0.0367063755318187 -0.0375952735635459 -0.0365903988857291 6.35794012477231e-05 0 6.35794012477231e-05 4.5 57.8614238690903 99.7903122274657 99.9516539485511 99.8548489158999 99.8548489158999 24.4791755088431 70.6056460957085 88.2739549744216 0 0 0.0141972705848697 0 -3.825 0 0 0.3 96.91514565 0 
1990-03-04/01:00:00 0.0483121693371721 0.0483460514488856 -0.0367039927027039 -0.0367039411542382 -0.0367040957497891 -0.0375761002608802 -0.0365904025171517 6.31182076905565e-05 0 6.31182076905565e-05 4.5 57.86487974067 99.7903252469671 99.9516539485511 99.8548567276007 99.8548567276007 24.4793321595067 70.6055507981401 88.2738269209017 0 0 0.0140942861340162 0 -3.92175367362563 0 0 0.3 96.9151456920668 0 
1990-03-04/02:00:00 0.0483121693371721 0.0483460514488856 -0.036702202812408 -0.0367021611543671 -0.0367022860882076 -0.0375608095683443 -0.0365903995379634 6.26599809832647e-05 0 6.26599809832647e-05 4.5 57.8683136062806 99.7903355816798 99.9516539485511 99.8548629284283 99.8548629284283 24.4794881920901 70.6054564554435 88.2736996692535 0 0 0.0139919641802864 0 -4.01850734725125 0 0 0.3 96.9151457341336 0 
1990-03-04/03:00:00 0.0483121693371721 0.0483460514488856 -0.0367007245563713 -0.036700689691819 -0.0367007942517627 -0.037548190306225 -0.0365903915775034 6.22047046357516e-05 0 6.22047046357516e-05 4.5 57.871725585155 99.7903441013399 99.9516539485511 99.8548680402244 99.8548680402244 24.4796435713318 70.6053629677464 88.2735731396876 0 0 0.0138903010414444 0 -4.11526102087688 0 0 0.3 96.9151457762004 0 
1990-03-04/04:00:00 0.0483121693371721 0.0483460514488856 -0.0366994607547567 -0.0366994305692805 -0.0366995210965206 -0.0375374131694685 -0.0365903797536225 6.17523622338393e-05 0 6.17523622338393e-05 4.5 57.8751157960163 99.7903513721437 99.9516539485511 99.8548724027067 99.8548724027067 24.4797982741888 70.6052702655056 88.2734472768647 0 0 0.0137892930522069 0 -4.21201469450251 0 0 0.3 96.9151458182673 0 
1990-03-04/05:00:00 0.0483121693371721 0.0483460514488856 -0.0366983448935301 -0.0366983179396095 -0.0366983987753075 -0.0375279103747942 -0.0365903648362313 6.13029374390021e-05 0 6.13029374390021e-05 4.5 57.87848435708 99.7903577815565 99.9516539485511 99.8548762483544 99.8548762483544 24.4799522859533 70.6051782998872 88.2733220421385 0 0 0.0136889365641835 0 -4.30876836812814 0 0 0.3 96.9151458603341 0 
1990-03-04/06:00:00 0.0483121693371721 0.0483460514488856 -0.0366979105266883 -0.0366979016591003 -0.0366979282532896 -0.0375194827427813 -0.0365910267079798 6.08831249251206e-05 0 6.08831249251206e-05 4.5 57.8816311614932 99.7903604686392 99.9516539485511 99.854877860604 99.854877860604 24.4800932833199 70.6050869478323 88.2731973366486 1.25095124734147e-05 0.00024367860104319 0.0135951924939733 0.00372593820302972 -4.39971659266992 0.00157108745070182 2.38046051860232 0.3 96.9151458998768 0 
1990-03-04/07:00:00 0.0483121693371721 0.0483460514488856 -0.0366996323698737 -0.0366996972713661 -0.0366995026296472 -0.0375144173423547 -0.0365938622216194 0.000470931114002846 4.79549886121503e-05 6.13243795107311e-05 4.5 57.8783236380059 99.7903514776053 99.9516539485511 99.8548724659836 99.8548724659836 24.4800042167735 70.6049958553998 88.2730728742621 0.000242695915948699 0.00448387377430968 0.0136937245755246 0.0682686470769283 -4.30413798853286 0.0287863106832366 43.6160800769264 0.3 96.9151458583209 0 
1990-03-04/08:00:00 0.0483121693371721 0.0483460514488856 -0.0377172387943414 -0.0373596253268744 -0.0384321199454427 -0.0377166331278468 -0.0365979648307087 6.25065297213145e-05 0 6.25065297213145e-05 4.5 57.8694635917234 99.7804568934923 99.9516539485511 99.8489357155159 99.8489357155159 24.4797170816837 70.6047554328323 88.2728274098287 0.00038090979492156 0.00852930053582185 0.0139576985369374 0.12841287700294 -4.05104844821238 0.054146861427757 82.041560307434 0.3 96.915145748282 0 
1990-03-04/09:00:00 0.0483121693371721 0.0483460514488856 -0.0367325694609069 -0.0367305961530256 -0.0367365141685718 -0.037686848874378 -0.0366022765373624 6.42845383787315e-05 0 6.42845383787315e-05 4.5 57.8561404902341 99.7901401101689 99.9516539485511 99.8547456455218 99.8547456455218 24.4794755307693 70.6046383643104 88.2726817532638 0.000386103128475006 0.0121570481574159 0.014354727598492 0.180059898104647 -3.67826500407784 0.0759244600613157 115.038268233525 0.3 96.9151455862022 0 
1990-03-04/10:00:00 0.0483121693371721 0.0483460514488856 -0.0367264282557338 -0.0367264224142616 -0.0367264399330302 -0.0376531323924425 -0.0366058801467735 6.64246540208619e-05 0 6.64246540208619e-05 4.5 57.8401085119536 99.7901976426285 99.9516539485511 99.8547801649975 99.8547801649975 24.4792365515246 70.6045419274212 88.2725528272901 0.000392915964842717 0.0151161254784461 0.01483261509441 0.219690051244706 -3.24148953758883 0.092634999226219 140.357532739673 0.3 96.9151453962998 0 
1990-03-04/11:00:00 0.0483121693371721 0.0483460514488856 -0.0367281024726027 -0.0367281648572327 -0.0367279777636672 -0.0376412493683238 -0.0366095312096942 6.8621133711761e-05 0 6.8621133711761e-05 4.5 57.8236593987506 99.790188860306 99.9516539485511 99.8547748956041 99.8547748956041 24.4789913568461 70.6044458450328 88.2724242149838 0.000400375697892862 0.0171463411252262 0.0153230886738066 0.244602606978546 -2.80598571761699 0.10313968329385 156.273887791849 0.3 96.9151452069503 0 
1990-03-04/12:00:00 0.0483121693371721 0.0483460514488856 -0.0367315820552426 -0.0367316817906105 -0.0367313826809485 -0.0376438773839615 -0.0366132384597744 7.05331139027515e-05 0 7.05331139027515e-05 4.5 57.8093450633861 99.7901694153297 99.9516539485511 99.8547632286183 99.8547632286183 24.4787401817034 70.6043494582036 88.2722953825405 0.000407367283563674 0.0180203051952008 0.0157500335583399 0.253099815802851 -2.43682720163547 0.106722635404812 161.702660096266 0.3 96.9151450464467 0 
1990-03-04/13:00:00 0.0483121693371721 0.0483460514488856 -0.0367360572982891 -0.0367361753300246 -0.036735821348952 -0.0376543308114711 -0.0366169934316144 7.18420716394692e-05 0 7.18420716394692e-05 4.5 57.7995476040875 99.7901440667583 99.9516539485511 99.8547480194754 99.8547480194754 24.4784844763976 70.604252427216 88.2721660540892 0.000412798102274162 0.0175962670879049 0.0160423236209646 0.244602606978546 -2.18917422870676 0.10313968329385 156.273887791849 0.3 96.9151449387714 0 
1990-03-04/14:00:00 0.0483121693371721 0.0483460514488856 -0.0367408300989178 -0.0367409497524999 -0.0367405909074558 -0.0376667511296609 -0.0366207766504319 7.23184677409744e-05 0 7.23184677409744e-05 4.5 57.795982266669 99.7901168285226 99.9516539485511 99.854731676534 99.854731676534 24.4782266388821 70.6041546071204 88.2720361111923 0.000415787855724969 0.0158626866002069 0.0161487027976463 0.219690051244706 -2.1000314908531 0.092634999226219 140.357532739673 0.3 96.9151449000137 0 
1990-03-04/15:00:00 0.0483121693371721 0.0483460514488856 -0.0367453219486004 -0.0367454299815376 -0.0367451059871912 -0.0376763985523298 -0.0366245615779979 7.18764769727981e-05 0 7.18764769727981e-05 4.5 57.7992901072353 99.7900910435791 99.9516539485511 99.8547162055679 99.8547162055679 24.4779696159687 70.6040560190384 88.2719055698421 0.000415839974439187 0.01295665779797 0.0160500063266405 0.180059898104647 -2.18271883447603 0.0759244600613157 115.038268233525 0.3 96.9151449359647 0 
1990-03-04/16:00:00 0.0483121693371721 0.0483460514488856 -0.0367491212085124 -0.036749208996618 -0.0367489457171903 -0.0376800274629479 -0.0366283196264248 7.05957669139667e-05 0 7.05957669139667e-05 4.5 57.8088760681102 99.7900691154582 99.9516539485511 99.8547030486954 99.8547030486954 24.4777163990898 70.6039568103942 88.2717745484454 0.000412945004543599 0.00914737068627051 0.015764023966172 0.12841287700294 -2.42488098821047 0.054146861427757 82.041560307434 0.3 96.9151450412526 0 
1990-03-04/17:00:00 0.0483121693371721 0.0483460514488856 -0.0367520186056529 -0.0367520828217364 -0.0367518902355813 -0.0376761427099347 -0.0366320253477389 0.000572884805387929 5.69654574964598e-05 6.87012585684218e-05 4.5 57.8230594530968 99.7900522997572 99.9516539485511 99.8546929592748 99.8546929592748 24.4774695163068 70.6038572042737 88.271643226941 0.000407582612660909 0.00478872560516054 0.0153409805420574 0.0682686470769282 -2.7903337067699 0.0287863106832366 43.6160800769263 0.3 96.9151452001451 0 
1990-03-04/18:00:00 0.0483121693371721 0.0483460514488856 -0.0379178964428643 -0.0375083282803172 -0.0387366367479108 -0.0379024538801663 -0.0366379307316365 6.65093065670339e-05 0 6.65093065670339e-05 4.5 57.8394744658222 99.7787178962437 99.9516539485511 99.8478923171667 99.8478923171667 24.4773010599548 70.6035806800783 88.2713685300738 0.00025897235512542 0.000256556878900133 0.0148515179950369 0.00372593820302961 -3.22447047710078 0.00157108745070178 2.38046051860225 0.3 96.9151453889002 0 
1990-03-04/19:00:00 0.0483121693371721 0.0483460514488856 -0.0367835846610821 -0.0367811707759352 -0.0367884100972569 -0.0378422440237556 -0.0366383367442052 6.59304542831016e-05 0 6.59304542831016e-05 4.5 57.8438102126953 99.7898437403954 99.9516539485511 99.8545678236577 99.8545678236577 24.4774374784252 70.6034523143765 88.2712136980774 1.31688498439236e-05 0 0.0147222603684726 0 -3.34123163187186 0 0 0.3 96.915145439666 0 
1990-03-04/20:00:00 0.0483121693371721 0.0483460514488856 -0.036768828655609 -0.0367686327309843 -0.0367692203154045 -0.0377713392660888 -0.0366378259647218 6.54541764492079e-05 0 6.54541764492079e-05 4.5 57.8473779205284 99.7899533302981 99.9516539485511 99.8546335775993 99.8546335775993 24.4775961325134 70.6033494367457 88.2710795195284 0 0 0.0146159076009305 0 -3.43798530549749 0 0 0.3 96.9151454817328 0 
1990-03-04/21:00:00 0.0483121693371721 0.0483460514488856 -0.0367628381483845 -0.036762705668842 -0.0367631029793651 -0.0377204170169714 -0.036637877997142 6.49809490638336e-05 0 6.49809490638336e-05 4.5 57.8509230185432 99.7899882654738 99.9516539485511 99.8546545387047 99.8546545387047 24.4777547227618 70.6032489489921 88.2709472961178 0 0 0.0145102359980768 0 -3.53473897912312 0 0 0.3 96.9151455237996 0 
1990-03-04/22:00:00 0.0483121693371721 0.0483460514488856 -0.0367585010081668 -0.0367584038717336 -0.0367586951871047 -0.037683337141863 -0.0366379100980526 6.4510755253264e-05 0 6.4510755253264e-05 4.5 57.8544456285389 99.7900134377071 99.9516539485511 99.8546696420447 99.8546696420447 24.4779129998952 70.6031502205932 88.2708165197695 0 0 0.0144052417920134 0 -3.63149265274875 0 0 0.3 96.9151455658664 0 
1990-03-04/23:00:00 0.0483121693371721 0.0483460514488856 -0.0367552745958076 -0.0367552016398923 -0.0367554204370916 -0.0376557477348054 -0.0366379280939177 6.40435782210468e-05 0 6.40435782210468e-05 4.5 57.8579458717984 99.7900321393092 99.9516539485511 99.8546808630059 99.8546808630059 24.4780708281621 70.6030529025058 88.2706869097871 0 0 0.0143009212320953 0 -3.72824632637437 0 0 0.3 96.9151456079332 0 
1990-03-05/00:00:00 0.0483121693371721 0.0483460514488856 -0.0367526926574269 -0.036752635874533 -0.0367528061683071 -0.0376336453658985 -0.0366379356618648 6.35794012477231e-05 0 6.35794012477231e-05 4.5 57.8614238690903 99.7900470690035 99.9516539485511 99.8546898208226 99.8546898208226 24.4782281256124 70.6029567790755 88.2705582931333 0 0 0.0141972705848697 0 -3.825 0 0 0.3 96.91514565 0 
1990-03-05/01:00:00 0.0483121693371721 0.0483460514488856 -0.036750783361146 -0.0367507391802958 -0.0367508716801246 -0.0376173592380951 -0.0366379357031376 6.31182076905565e-05 0 6.31182076905565e-05 4.5 57.86487974067 99.7900581165739 99.9516539485511 99.8546964493648 99.8546964493648 24.4783848213691 70.6028616620659 88.2704305187191 0 0 0.0140942861340162 0 -3.92175367362563 0 0 0.3 96.9151456920668 0 
1990-03-05/02:00:00 0.0483121693371721 0.0483460514488856 -0.0367492252842262 -0.0367491886717913 -0.0367492984736925 -0.0376040450761728 -0.036637930346311 6.26599809832647e-05 0 6.26599809832647e-05 4.5 57.8683136062806 99.7900671009189 99.9516539485511 99.8547018399718 99.8547018399718 24.4785408705943 70.6027674278148 88.270303487538 0 0 0.0139919641802864 0 -4.01850734725125 0 0 0.3 96.9151457341336 0 
1990-03-05/03:00:00 0.0483121693371721 0.0483460514488856 -0.0367479057987409 -0.0367478743902305 -0.0367479685853905 -0.0375927789523816 -0.0366379208380334 6.22047046357516e-05 0 6.22047046357516e-05 4.5 57.871725585155 99.7900746957109 99.9516539485511 99.854706396847 99.854706396847 24.4786962471943 70.6026739991748 88.2701771381267 0 0 0.0138903010414444 0 -4.11526102087688 0 0 0.3 96.9151457762004 0 
1990-03-05/04:00:00 0.0483121693371721 0.0483460514488856 -0.0367467507651307 -0.0367467229475356 -0.0367468063734219 -0.0375829282031727 -0.0366379080341789 6.17523622338393e-05 0 6.17523622338393e-05 4.5 57.8751157960163 99.7900813329288 99.9516539485511 99.8547103791777 99.8547103791777 24.4788509344003 70.6025813221595 88.2700514276925 0 0 0.0137892930522069 0 -4.21201469450251 0 0 0.3 96.9151458182673 0 
1990-03-05/05:00:00 0.0483121693371721 0.0483460514488856 -0.0367457094418433 -0.0367456841108848 -0.036745760079266 -0.037574059658457 -0.0366378925253167 6.13029374390021e-05 0 6.13029374390021e-05 4.5 57.87848435708 99.7900873081575 99.9516539485511 99.8547139643149 99.8547139643149 24.4790049217983 70.6024893585855 88.2699263261787 0 0 0.0136889365641835 0 -4.30876836812814 0 0 0.3 96.9151458603341 0 
1990-03-05/06:00:00 0.0483121693371721 0.0483460514488856 -0.0367453258699098 -0.0367453181068957 -0.0367453413884315 -0.0375660662232982 -0.036638553703018 6.08831249251206e-05 0 6.08831249251206e-05 4.5 57.8816311614932 99.790089699238 99.9516539485511 99.8547153989632 99.8547153989632 24.4791458895199 70.6023979927329 88.2698017406443 1.25089072082159e-05 0.00024367860104319 0.0135951924939733 0.00372593820302972 -4.39971659266992 0.00157108745070182 2.38046051860232 0.3 96.9151458998768 0 
1990-03-05/07:00:00 0.0483121693371721 0.0483460514488856 -0.0367470814623446 -0.0367471470854691 -0.0367469502795518 -0.0375612978475959 -0.0366413875249045 0.000220576614669808 1.87482707136273e-05 6.13243795107311e-05 4.5 57.8783236380059 99.7900805111025 99.9516539485511 99.854709886082 99.854709886082 24.4790568002437 70.6023068758151 88.269677389115 0.000242684172970628 0.00448387377430968 0.0136937245755246 0.0682686470769283 -4.30413798853286 0.0287863106832366 43.6160800769264 0.3 96.9151458583209 0 
1990-03-05/08:00:00 0.0483121693371721 0.0483460514488856 -0.0371496497544844 -0.037008647257234 -0.0374315184107763 -0.0376415110917783 -0.0366443301224045 6.25065297213145e-05 0 6.25065297213145e-05 4.5 57.8694635917234 99.7861710673535 99.9516539485511 99.8523642198325 99.8523642198325 24.4788062133072 70.6021571867201 88.2695055962267 0.000380891363861377 0.00852930053582185 0.0139576985369374 0.12841287700294 -4.05104844821238 0.054146861427757 82.041560307434 0.3 96.915145748282 0 
1990-03-05/09:00:00 0.0483121693371721 0.0483460514488856 -0.0367637308473177 -0.0367630197252082 -0.0367651524039159 -0.0376354246615586 -0.0366481299672637 6.42845383787315e-05 0 6.42845383787315e-05 4.5 57.8561404902341 99.7899765615215 99.9516539485511 99.8546475163333 99.8546475163333 24.4785708206769 70.6020554824805 88.2693726475092 0.000386085166564304 0.0121570481574159 0.014354727598492 0.180059898104647 -3.67826500407784 0.0759244600613157 115.038268233525 0.3 96.9151455862022 0 
1990-03-05/10:00:00 0.0483121693371721 0.0483460514488856 -0.0367643309094036 -0.0367644093549788 -0.0367641740941086 -0.0376322749809523 -0.0366516891284992 6.64246540208619e-05 0 6.64246540208619e-05 4.5 57.8401085119536 99.7899821485001 99.9516539485511 99.8546508685205 99.8546508685205 24.4783327692039 70.601961434411 88.2692459263722 0.000392897809349313 0.0151161254784461 0.01483261509441 0.219690051244706 -3.24148953758883 0.092634999226219 140.357532739673 0.3 96.9151453962998 0 
1990-03-05/11:00:00 0.0483121693371721 0.0483460514488856 -0.0367684814127552 -0.0367685973506133 -0.0367682496491484 -0.0376413924958849 -0.0366553109611481 6.8621133711761e-05 0 6.8621133711761e-05 4.5 57.8236593987506 99.7899588736252 99.9516539485511 99.8546369035955 99.8546369035955 24.4780881681862 70.6018669130054 88.2691188501253 0.00040035721645328 0.0171463411252262 0.0153230886738066 0.244602606978546 -2.80598571761699 0.10313968329385 156.273887791849 0.3 96.9151452069503 0 
1990-03-05/12:00:00 0.0483121693371721 0.0483460514488856 -0.0367736443915979 -0.0367737807544774 -0.0367733717976986 -0.0376583966771952 -0.0366589977704978 7.05331139027515e-05 0 7.05331139027515e-05 4.5 57.8093450633861 99.7899296218161 99.9516539485511 99.8546193525101 99.8546193525101 24.4778373752587 70.6017715633596 88.2689911303517 0.000407348491507217 0.0180203051952008 0.0157500335583399 0.253099815802851 -2.43682720163547 0.106722635404812 161.702660096266 0.3 96.9151450464467 0 
1990-03-05/13:00:00 0.0483121693371721 0.0483460514488856 -0.0367792715224067 -0.0367794146166771 -0.0367789854722346 -0.0376786910673567 -0.0366627383047374 7.18420716394692e-05 0 7.18420716394692e-05 4.5 57.7995476040875 99.78989756298 99.9516539485511 99.8546001172084 99.8546001172084 24.4775819075091 70.6016752113955 88.2688626247609 0.000412779067505652 0.0175962670879049 0.0160423236209646 0.244602606978546 -2.18917422870676 0.10313968329385 156.273887791849 0.3 96.9151449387714 0 
1990-03-05/14:00:00 0.0483121693371721 0.0483460514488856 -0.0367848324202246 -0.0367849692195841 -0.0367845589537874 -0.0376978477091569 -0.0366665111972304 7.23184677409744e-05 0 7.23184677409744e-05 4.5 57.795982266669 99.7898657336827 99.9516539485511 99.8545810196301 99.8545810196301 24.4773242084574 70.6015778253279 88.2687333061774 0.000415768687888804 0.0158626866002069 0.0161487027976463 0.219690051244706 -2.1000314908531 0.092634999226219 140.357532739673 0.3 96.9151449000137 0 
1990-03-05/15:00:00 0.0483121693371721 0.0483460514488856 -0.0367898633366573 -0.0367899830960893 -0.0367896239335978 -0.0377121061311214 -0.036670288621505 7.18764769727981e-05 0 7.18764769727981e-05 4.5 57.7992901072353 99.7898368083633 99.9516539485511 99.8545636644384 99.8545636644384 24.4770672560548 70.6014795037421 88.2686032530662 0.000415820806888845 0.01295665779797 0.0160500063266405 0.180059898104647 -2.18271883447603 0.0759244600613157 115.038268233525 0.3 96.9151449359647 0 
1990-03-05/16:00:00 0.0483121693371721 0.0483460514488856 -0.0367940311984133 -0.0367941270035281 -0.036793839680825 -0.0377188911235678 -0.0366740411131289 7.05957669139667e-05 0 7.05957669139667e-05 4.5 57.8088760681102 99.7898127328822 99.9516539485511 99.8545492191498 99.8545492191498 24.4768140630138 70.6013804470878 88.2684726265988 0.000412925971670117 0.00914737068627051 0.015764023966172 0.12841287700294 -2.42488098821047 0.054146861427757 82.041560307434 0.3 96.9151450412526 0 
1990-03-05/17:00:00 0.0483121693371721 0.0483460514488856 -0.0367971805189266 -0.0367972502130589 -0.0367970411980545 -0.0377171664756808 -0.0366777426270622 0.000285345240739859 2.46140065215063e-05 6.87012585684218e-05 4.5 57.8230594530968 99.789794449513 99.9516539485511 99.8545382491282 99.8545382491282 24.4765671719512 70.601280914745 88.2683416359866 0.000407563827196463 0.00478872560516054 0.0153409805420574 0.0682686470769282 -2.7903337067699 0.0287863106832366 43.6160800769263 0.3 96.9151452001451 0 
1990-03-05/18:00:00 0.0483121693371721 0.0483460514488856 -0.0372889325963189 -0.0371167155821136 -0.03763320010447 -0.0378082385343147 -0.0366823400302466 6.65093065670339e-05 0 6.65093065670339e-05 4.5 57.8394744658222 99.7850193083585 99.9516539485511 99.8516731644355 99.8516731644355 24.4764396590744 70.6011061305208 88.268149672294 0.000258960418841074 0.000256556878900133 0.0148515179950369 0.00372593820302961 -3.22447047710078 0.00157108745070178 2.38046051860225 0.3 96.9151453889002 0 
1990-03-05/19:00:00 0.0483121693371721 0.0483460514488856 -0.0368108886517918 -0.0368098622269621 -0.0368129405089442 -0.0377757309683762 -0.0366821856901692 6.59304542831016e-05 0 6.59304542831016e-05 4.5 57.8438102126953 99.7897036510246 99.9516539485511 99.8544837700352 99.8544837700352 24.4765828137208 70.6009946912064 88.2680089689203 1.31682704147768e-05 0 0.0147222603684726 0 -3.34123163187186 0 0 0.3 96.915145439666 0 
1990-03-05/20:00:00 0.0483121693371721 0.0483460514488856 -0.0368036607677238 -0.0368035602829797 -0.0368038616400458 -0.0377395080066852 -0.0366816272408886 6.54541764492079e-05 0 6.54541764492079e-05 4.5 57.8473779205284 99.7897554990281 99.9516539485511 99.8545148788373 99.8545148788373 24.4767424557986 70.6008944789046 88.267877375035 0 0 0.0146159076009305 0 -3.43798530549749 0 0 0.3 96.9151454817328 0 
1990-03-05/21:00:00 0.0483121693371721 0.0483460514488856 -0.0368004811143695 -0.036800409444995 -0.0368006243838161 -0.0377124112024346 -0.0366816485154018 6.49809490638336e-05 0 6.49809490638336e-05 4.5 57.8509230185432 99.7897739864951 99.9516539485511 99.8545259713175 99.8545259713175 24.4769016567686 70.6007957194104 88.2677469788573 0 0 0.0145102359980768 0 -3.53473897912312 0 0 0.3 96.9151455237996 0 
1990-03-05/22:00:00 0.0483121693371721 0.0483460514488856 -0.0367980560422358 -0.0367980005174141 -0.0367981670381881 -0.0376916420343395 -0.0366816598630068 6.4510755253264e-05 0 6.4510755253264e-05 4.5 57.8544456285389 99.7897880200145 99.9516539485511 99.8545343914292 99.8545343914292 24.4770603055571 70.6006981246826 88.2676175487205 0 0 0.0144052417920134 0 -3.63149265274875 0 0 0.3 96.9151455658664 0 
1990-03-05/23:00:00 0.0483121693371721 0.0483460514488856 -0.0367961387841851 -0.0367960943211922 -0.0367962276671762 -0.0376752186040463 -0.0366816639439693 6.40435782210468e-05 0 6.40435782210468e-05 4.5 57.8579458717984 99.7897990954618 99.9516539485511 99.8545410366975 99.8545410366975 24.4772183422514 70.6006015335659 88.26748895545 0 0 0.0143009212320953 0 -3.72824632637437 0 0 0.3 96.9151456079332 0 
1990-03-06/00:00:00 0.0483121693371721 0.0483460514488856 -0.0367944533337059 -0.0367944160632998 -0.0367945278384786 -0.0376607603279509 -0.0366816622774466 6.35794012477231e-05 0 6.35794012477231e-05 4.5 57.8614238690903 99.7898088029203 99.9516539485511 99.8545468611726 99.8545468611726 24.4773757367164 70.6005058587801 88.2673611295366 0 0 0.0141972705848697 0 -3.825 0 0 0.3 96.91514565 0 
1990-03-06/01:00:00 0.0483121693371721 0.0483460514488856 -0.0367931580293885 -0.0367931272133382 -0.0367932196316908 -0.0376497073476129 -0.0366816562872842 6.31182076905565e-05 0 6.31182076905565e-05 4.5 57.86487974067 99.7898162738869 99.9516539485511 99.8545513437526 99.8545513437526 24.4775324535429 70.6004109999678 88.2672339907628 0 0 0.0140942861340162 0 -3.92175367362563 0 0 0.3 96.9151456920668 0 
1990-03-06/02:00:00 0.0483121693371721 0.0483460514488856 -0.0367920205574613 -0.0367919931013301 -0.0367920754431741 -0.0376399758913365 -0.0366816470906194 6.26599809832647e-05 0 6.26599809832647e-05 4.5 57.8683136062806 99.7898228081706 99.9516539485511 99.8545552643228 99.8545552643228 24.4776884721708 70.6003168936255 88.2671074886401 0 0 0.0139919641802864 0 -4.01850734725125 0 0 0.3 96.9151457341336 0 
1990-03-06/03:00:00 0.0483121693371721 0.0483460514488856 -0.0367909892906669 -0.0367909641574597 -0.0367910395327782 -0.037631162642812 -0.0366816352418136 6.22047046357516e-05 0 6.22047046357516e-05 4.5 57.871725585155 99.7898287240949 99.9516539485511 99.8545588138774 99.8545588138774 24.4778437831241 70.6002235037885 88.2669815949201 0 0 0.0138903010414444 0 -4.11526102087688 0 0 0.3 96.9151457762004 0 
1990-03-06/04:00:00 0.0483121693371721 0.0483460514488856 -0.0367900318481498 -0.0367900083336099 -0.0367900788544915 -0.0376229913290044 -0.0366816211228276 6.17523622338393e-05 0 6.17523622338393e-05 4.5 57.8751157960163 99.7898342103802 99.9516539485511 99.8545621056486 99.8545621056486 24.477998381008 70.6001308046629 88.2668562895497 0 0 0.0137892930522069 0 -4.21201469450251 0 0 0.3 96.9151458182673 0 
1990-03-06/05:00:00 0.0483121693371721 0.0483460514488856 -0.0367891260747667 -0.0367891036967126 -0.036789170809236 -0.0376152727511175 -0.0366816049998086 6.13029374390021e-05 0 6.13029374390021e-05 4.5 57.87848435708 99.7898393960866 99.9516539485511 99.8545652170724 99.8545652170724 24.4781522631924 70.6000387773649 88.2667315580405 0 0 0.0136889365641835 0 -4.30876836812814 0 0 0.3 96.9151458603341 0 
1990-03-06/06:00:00 0.0483121693371721 0.0483460514488856 -0.0367888353022136 -0.0367888295602396 -0.0367888467806093 -0.0376080667679114 -0.0366822657115707 6.08831249251206e-05 0 6.08831249251206e-05 4.5 57.8816311614932 99.7898412465641 99.9516539485511 99.8545663273589 99.8545663273589 24.4782931155855 70.5999473194295 88.2666073181452 1.25083624498166e-05 0.00024367860104319 0.0135951924939733 0.00372593820302972 -4.39971659266992 0.00157108745070182 2.38046051860232 0.3 96.9151458998768 0 
1990-03-06/07:00:00 0.0483121693371721 0.0483460514488856 -0.036790653716567 -0.0367907206975819 -0.0367905198193064 -0.0376038374788701 -0.0366850983353032 6.13243795107311e-05 0 6.13243795107311e-05 4.5 57.8783236380059 99.7898316920983 99.9516539485511 99.8545605946794 99.8545605946794 24.4782039136777 70.5998560912607 88.2664832953063 0.000242673602808978 0.00448387377430968 0.0136937245755246 0.0682686470769283 -4.30413798853286 0.0287863106832366 43.6160800769264 0.3 96.9151458583209 0 
1990-03-06/08:00:00 0.0483121693371721 0.0483460514488856 -0.036792742305266 -0.0367928284423609 -0.0367925701143688 -0.0376055532045971 -0.0366872953793811 6.25065297213145e-05 0 6.25065297213145e-05 4.5 57.8694635917234 99.7898199831799 99.9516539485511 99.8545535693284 99.8545535693284 24.4779767958912 70.5997648087527 88.2663592593847 0.00038087477178901 0.00852930053582185 0.0139576985369374 0.12841287700294 -4.05104844821238 0.054146861427757 82.041560307434 0.3 96.915145748282 0 
1990-03-06/09:00:00 0.0483121693371721 0.0483460514488856 -0.0367968103665737 -0.0367969212251962 -0.0367965887565265 -0.0376148369107495 -0.0366907624587519 6.42845383787315e-05 0 6.42845383787315e-05 4.5 57.8561404902341 99.7897970333365 99.9516539485511 99.8545397994223 99.8545397994223 24.4777453064524 70.5996729855111 88.2662348159659 0.000386068810829551 0.0121570481574159 0.014354727598492 0.180059898104647 -3.67826500407784 0.0759244600613157 115.038268233525 0.3 96.9151455862022 0 
1990-03-06/10:00:00 0.0483121693371721 0.0483460514488856 -0.0368017964251223 -0.0368019296636499 -0.0368015300769057 -0.0376315523619628 -0.0366942930090238 6.64246540208619e-05 0 6.64246540208619e-05 4.5 57.8401085119536 99.7897688142226 99.9516539485511 99.854522867954 99.854522867954 24.4775077523565 70.5995803688332 88.2661097594062 0.000392881243138563 0.0151161254784461 0.01483261509441 0.219690051244706 -3.24148953758883 0.092634999226219 140.357532739673 0.3 96.9151453962998 0 
