Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm Emin_mm Emin_S_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-03-13/16:00:00 0.100208898695118 0.143361275499964 -0.584561767350677 -0.428185099655832 -0.896866735456866 -0.487107974153974 -0.107898751352283 0.152331177994277 0.00404745097179621 0.00323381437173193 4.5 38.9716788018012 94.9139811079399 99.8566387245 96.891044154564 96.891044154564 22.0726341452481 65.4906983975243 83.7178317375545 0.0112859943400038 0.195212825295623 0.712193043832277 0.859870032948123 13.8415393786797 0.69132827048198 549.361409939078 1 55.0053713972366 0 
1990-03-13/17:00:00 0.100208898695118 0.143361275499964 -0.43170914806398 -0.329476653698271 -0.635881013039741 -0.454479130807017 -0.10883304695578 0.0793189400539786 0.00258059208094229 0.00229171187153861 4.5 43.7348837997576 96.3857550545401 99.8566387245 97.7741085225241 97.7741085225241 22.0400700923751 65.4250226998938 83.6602700878608 0.00895252021645631 0.0877678260453543 0.504710866413623 0.406937715685269 11.6590753720027 0.327174498934489 259.987985021144 1 63.2078350129133 0 
1990-03-13/18:00:00 0.100208898695118 0.143361275499964 -0.280615176746806 -0.230577252542853 -0.38054755504336 -0.393026187196341 -0.109404912591923 0.00922860172498812 0.00113537999305695 0.0015401178041943 4.5 48.0155070284491 97.8323040009448 99.8566387245 98.6420378903669 98.6420378903669 22.023712878828 65.3870493074115 83.6251031501038 0.00394420334892925 0 0.339184956445716 0 9.47880242771253 0 0 1 71.402063849252 0 
1990-03-13/19:00:00 0.100208898695118 0.143361275499964 -0.152121780504627 -0.145394203862614 -0.165557644287896 -0.317267113370004 -0.109578919966498 0.00855366558446975 0.00105559534769137 0.00140796401838687 4.5 48.8161799104993 99.0552435722082 99.8566387245 99.3758016331249 99.3758016331249 22.021731730502 65.3749761049521 83.6108992106822 0 0 0.31008031525453 0 9.03650202309378 0 0 1 73.0643835782304 0 
1990-03-13/20:00:00 0.100208898695118 0.143361275499964 -0.142811773660897 -0.13716245445941 -0.154094214181006 -0.261629636537811 -0.10967169230241 0.00751419336288516 0.000933014823872923 0.00128211003167043 4.5 49.5926749363712 99.1205762729311 99.8566387245 99.4150012535587 99.4150012535587 22.0216369898876 65.3676084125898 83.600507643833 0 0 0.282363098502226 0 8.59420161847502 0 0 1 74.7267033072087 0 
1990-03-13/21:00:00 0.100208898695118 0.143361275499964 -0.136215783032806 -0.131346059905327 -0.145941266685209 -0.222559795137717 -0.109741109302499 0.00655093977464931 0.000817691499342517 0.00116232947229438 4.5 50.3446017490458 99.1670493822847 99.8566387245 99.4428851191708 99.4428851191708 22.0222465368779 65.362014571117 83.5915565519792 0 0 0.255983451630823 0 8.15190121385627 0 0 1 76.3890230361871 0 
1990-03-13/22:00:00 0.100208898695118 0.143361275499964 -0.131115672506661 -0.12695320494711 -0.139428672886206 -0.194873354576771 -0.109793364563312 0.00566025622791874 0.000709361099251106 0.00104840240795666 4.5 51.0716591096192 99.2041767482295 99.8566387245 99.4651615387377 99.4651615387377 22.0233770557397 65.3577406619507 83.5836798474255 0 0 0.230892938262208 0 7.70960080923751 0 0 1 78.0513427651655 0 
1990-03-13/23:00:00 0.100208898695118 0.143361275499964 -0.127082276831809 -0.123563460457842 -0.13410982033457 -0.175021751450034 -0.109832559636165 0.00483797205740418 0.000607722417942882 0.000940115203342944 4.5 51.7736309861938 99.2345017522238 99.8566387245 99.4833565411343 99.4833565411343 22.0249029500554 65.3544757230226 83.5766268416033 0 0 0.207044508823561 0 7.26730040461876 0 0 1 79.7136624941438 0 
1990-03-14/00:00:00 0.100208898695118 0.143361275499964 -0.121244509339484 -0.119034210914525 -0.12565876876294 -0.159188099101133 -0.109390268065964 0.00324733800028652 0.00039939580810227 0.000728605539764742 4.5 53.17182728862 99.2826902509819 99.8566387245 99.5122696403892 99.5122696403892 22.0899070332745 65.3525065232346 83.5706309586158 0 0 0.160600720152299 0 6.825 0 0 0.9 83.778997740703 0.6 
1990-03-14/01:00:00 0.100208898695118 0.143361275499964 -0.118751196665142 -0.116976253659248 -0.122295993511516 -0.147870846663483 -0.109407564329871 0.00254134064758688 0.000307700234308157 0.000626896920280237 4.5 53.8617670181737 99.3018669175801 99.8566387245 99.523775640348 99.523775640348 22.0918940521828 65.3511154764036 83.56511194361 0 0 0.138181898659146 0 6.38053470293003 0 0 0.9 85.6092166570577 0 
1990-03-14/02:00:00 0.100208898695118 0.143361275499964 -0.116428492027636 -0.115141770740893 -0.118998245278019 -0.139357210465028 -0.10941826662786 0.00189470491573825 0.000222215036419821 0.000530602310569728 4.5 54.5241671582362 99.3206737991426 99.8566387245 99.5350597692856 99.5350597692856 22.09408141337 65.35024792975 83.5600260669585 0 0 0.116956444250324 0 5.93606940586007 0 0 0.9 87.4394355734123 0 
1990-03-14/03:00:00 0.100208898695118 0.143361275499964 -0.114452096695347 -0.113608366551352 -0.116137137816171 -0.132806234926253 -0.109423402811305 0.00130338999251533 0.000142625414280816 0.000439514353588813 4.5 55.1590873453699 99.3369913758276 99.8566387245 99.5448503152966 99.5448503152966 22.0964343531366 65.3498178323753 83.5553041039172 0 0 0.0968786508628892 0 5.4916041087901 0 0 0.9 89.269654489767 0 
1990-03-14/04:00:00 0.100208898695118 0.143361275499964 -0.112748332924258 -0.112305517284127 -0.113632694549992 -0.127646969598435 -0.109423875046554 0.000763705220469495 6.86453405211034e-05 0.00035343189716057 4.5 55.7666621624131 99.3512754475528 99.8566387245 99.5534207583317 99.5534207583317 22.098924821885 65.3497557383304 83.5508901968126 0 0 0.0779041801234566 0 5.04713881172014 0 0 0.9 91.0998734061217 0 
1990-03-14/05:00:00 0.100208898695118 0.143361275499964 -0.111263364886771 -0.111182706124799 -0.111424451141904 -0.123486330597267 -0.10942038014225 0.000272159849955277 0 0.000272159849955277 4.5 56.3470958240075 99.36387063806 99.8566387245 99.560977872636 99.560977872636 22.1015310852874 65.3500078293629 83.5467410817789 0 0 0.0599900296029484 0 4.60267351465018 0 0 0.9 92.9300923224764 0 
1990-03-14/06:00:00 0.100208898695118 0.143361275499964 -0.110675551027223 -0.110666034317342 -0.11069455715992 -0.120141294316967 -0.109413987921553 0.000195509039873753 0 0.000195509039873753 4.5 56.9006568759963 99.3680338465508 99.8566387245 99.5634757977305 99.5634757977305 22.1042109193332 65.3504693964583 83.5427722058214 0 0 0.0430945016011648 0 4.15820821758021 0 0 0.9 94.760311238831 0 
1990-03-14/07:00:00 0.100208898695118 0.143361275499964 -0.110392899961274 -0.110386995433489 -0.110404692086912 -0.117781246353901 -0.109412973230396 0.0108720381363082 0.000419936294545517 0.000237378907270086 4.5 56.5975370646356 99.3696872084973 99.8566387245 99.5644678148984 99.5644678148984 22.106025158698 65.3510198630651 83.5388860260623 0.00089276129478509 0.065701759267498 0.0523235432286873 0.376273053018203 4.4042407223473 0.301430876242449 240.39667276163 0.9 93.7471987478642 0 
1990-03-14/08:00:00 0.100208898695118 0.143361275499964 -0.145717637656522 -0.133186681248023 -0.170743621417013 -0.123013883288798 -0.109459350258377 0.0290311039458008 0.000866708496620531 0.00043246994919466 4.5 55.2085304314953 99.025691615775 99.8566387245 99.358070459265 99.358070459265 22.1055481845686 65.3470177541403 83.5313212124876 0.00134379506361228 0.140973742786079 0.0953259088687641 0.780432376725479 5.45616674176885 0.625201335246715 498.609574019056 0.9 89.4155784570501 0 
1990-03-14/09:00:00 0.100208898695118 0.143361275499964 -0.206522757243954 -0.17276235593187 -0.273946761239473 -0.139401932692996 -0.109611833682487 0.0559481756002079 0.00151392739787381 0.000793241133605413 4.5 52.738488767023 98.4381301398117 99.8566387245 99.005533573687 99.005533573687 22.1005677203115 65.3343518880588 83.5167411175813 0.00235550953365632 0.214145934101092 0.174847829667325 1.12749185600786 7.09548055714115 0.90322933142978 720.342019116131 0.9 82.6652130752875 0 
1990-03-14/10:00:00 0.100208898695118 0.143361275499964 -0.292439952604747 -0.228999187724913 -0.419139583478914 -0.16941512706002 -0.109925990840949 0.091466630928609 0.00235841693785049 0.00133039311847922 4.5 49.2860929221228 97.613253587641 99.8566387245 98.5106076423847 98.5106076423847 22.0889018837031 65.3088678996755 83.4917698940876 0.00388352063830757 0.279985510052516 0.293247966495579 1.39379996089515 9.06150095695108 1.11656771631476 890.48330834968 0.9 74.5695355288245 0 
1990-03-14/11:00:00 0.100208898695118 0.143361275499964 -0.395806342804773 -0.297045282669812 -0.593045292966371 -0.21372063821364 -0.110451281155996 0.132044659347237 0.00333185784552688 0.0020062434914661 4.5 45.2978954398464 96.6279802025644 99.8566387245 97.9194436113387 97.9194436113387 22.0687520420114 65.2670429923596 83.4535391577528 0.00580212395987606 0.330383700399422 0.442220285113882 1.56120823413424 11.0415943411667 1.25067783153009 997.43859403021 0.9 66.4159082561655 0 
1990-03-14/12:00:00 0.100208898695118 0.143361275499964 -0.499210962827634 -0.3656662883874 -0.765917409135861 -0.269455993550993 -0.111211820571926 0.168385978954894 0.00423635078782755 0.00270302641523522 4.5 41.5655134324888 95.6515697527377 99.8566387245 97.3335973414426 97.3335973414426 22.039473885971 65.2075180064646 83.4009302614009 0.00783070704318779 0.356774914565916 0.595806599298753 1.61830807855914 12.7208892449921 1.29642029435129 1033.91905019056 0.9 59.5009087739103 0 
1990-03-14/13:00:00 0.100208898695118 0.143361275499964 -0.575863654002001 -0.417403113941213 -0.892330392114482 -0.328548926622401 -0.112181106200058 0.189861078262842 0.00481483130437489 0.00323494164751806 4.5 38.953235487274 94.9395029453487 99.8566387245 96.9063572570093 96.9063572570093 22.0024978109927 65.1330360393576 83.3361477165467 0.00954712521425221 0.353085579022988 0.713052440432741 1.56120823413424 13.8323467245032 1.25067783153009 997.43859403021 0.9 54.9241498747673 0 
1990-03-14/14:00:00 0.100208898695118 0.143361275499964 -0.603629618578582 -0.437604184899768 -0.935204453614179 -0.379358618330712 -0.113275777402352 0.189115696494203 0.00485269250031487 0.00342393643329727 4.5 38.071264838724 94.6983756710638 99.8566387245 96.7616808924383 96.7616808924383 21.9613774281029 65.0505181599147 83.2647849577768 0.0105081291344485 0.317807522899926 0.754711056850853 1.39379996089515 14.1992244869266 1.11656771631476 890.48330834968 0.9 53.4134208590181 0 
1990-03-14/15:00:00 0.100208898695118 0.143361275499964 -0.57336984799613 -0.419915877605705 -0.879837801610294 -0.410432741011305 -0.114374082676855 0.164809667958686 0.00431046598400841 0.00320007801652922 4.5 39.1185161144479 95.0097983433156 99.8566387245 96.9485344957894 96.9485344957894 21.9209556658577 64.9694112908504 83.1944898372733 0.0104359774488419 0.25459977701309 0.705367727733823 1.12749185600786 13.7631821835816 0.90322933142978 720.342019116131 0.9 55.2089555771926 0 
1990-03-14/16:00:00 0.100208898695118 0.143361275499964 -0.491841362920506 -0.368308912505987 -0.738552068276494 -0.414432659532204 -0.11534823714742 0.120119935516231 0.00332690076157865 0.0026458326126201 4.5 41.8582462348098 95.8059313998909 99.8566387245 97.4262143297346 97.4262143297346 21.886045026337 64.8991649140407 83.1329223280908 0.00935482395290483 0.171539598870958 0.583199824594291 0.78043237672548 12.5935586041747 0.625201335246715 498.609574019057 0.9 60.0252308053306 0 
1990-03-14/17:00:00 0.100208898695118 0.143361275499964 -0.376347288010268 -0.293744434215675 -0.541316154489705 -0.38992846605041 -0.116093341759445 0.064059390656135 0.0021980689020716 0.00194410621549496 4.5 45.648902098314 96.9207406666124 99.8566387245 98.0950998897675 98.0950998897675 21.8603372769672 64.8472377316181 83.0861390420898 0.00757684861537174 0.0792944884272187 0.428523859922702 0.376273053018204 10.8763455269943 0.30143087624245 240.39667276163 0.9 67.0963697176051 0 
1990-03-14/18:00:00 0.100208898695118 0.143361275499964 -0.256613699271213 -0.215436080624787 -0.338850870970173 -0.342688681732056 -0.11655682820165 0.00754833041128998 0.000930173316513192 0.00133442658815464 4.5 49.2611458158804 98.0691401995855 99.8566387245 98.7841396095513 98.7841396095513 21.8473893574544 64.8168518283865 83.0567710170278 0.00352605310405794 0 0.294137032113712 0 9.07470313138707 0 0 0.9 74.5151716233654 0 
1990-03-14/19:00:00 0.100208898695118 0.143361275499964 -0.150019592346261 -0.144886626911578 -0.16027080582762 -0.282676738377874 -0.116694403021422 0.00650591416358287 0.000805381953885207 0.00116424861927098 4.5 50.3261336372895 99.0853729160923 99.8566387245 99.3938792394554 99.3938792394554 21.8464453042307 64.8075183034381 83.0444449437802 0 0 0.256626056880671 0 8.49975260948922 0 0 0.9 76.8827025151636 0 
1990-03-14/20:00:00 0.100208898695118 0.143361275499964 -0.141685310545465 -0.137725895274337 -0.1495927885415 -0.237986666683255 -0.11676347745533 0.0052708257301267 0.000654450414508061 0.00100493571835177 4.5 51.346566063574 99.1462343406532 99.8566387245 99.4303960941919 99.4303960941919 21.8470920303387 64.8021577073759 83.0353407981964 0 0 0.22150998210386 0 7.92480208759138 0 0 0.9 79.2502334069619 0 
1990-03-14/21:00:00 0.100208898695118 0.143361275499964 -0.135628308626314 -0.132548350045231 -0.141779394845096 -0.206159715050649 -0.11681199210782 0.00415922380377229 0.000515687386705387 0.000855972742548128 4.5 52.3216767268024 99.1907751541002 99.8566387245 99.4571205822601 99.4571205822601 21.8483566236838 64.7983573356433 83.0275066988706 0 0 0.188675258945128 0 7.34985156569353 0 0 0.9 81.6177642987602 0 
1990-03-14/22:00:00 0.100208898695118 0.143361275499964 -0.130865402835324 -0.128562670853388 -0.135464264341312 -0.183231551602405 -0.116845094144915 0.00316183465223985 0.000388417178761728 0.000716863812362083 4.5 53.250972703145 99.2267792455013 99.8566387245 99.4787230371008 99.4787230371008 21.8500868999176 64.7957404350425 83.0206389075371 0 0 0.158012584633445 0 6.77490104379569 0 0 0.9 83.9852951905584 0 
1990-03-14/23:00:00 0.100208898695118 0.143361275499964 -0.127053928747264 -0.125437888654587 -0.130281375376404 -0.166480730149023 -0.116866269459027 0.0022694670358821 0.00027195794197141 0.000587131751395951 4.5 54.1342170320288 99.2563309796216 99.8566387245 99.496454077573 99.496454077573 21.8521761573759 64.7940428770376 83.0145245728268 0 0 0.12941677897332 0 6.19995052189784 0 0 0.9 86.3528260823566 0 
1990-03-15/00:00:00 0.100208898695118 0.143361275499964 -0.126387354177021 -0.124540797638292 -0.130075172758931 -0.155037809096083 -0.116880679256468 0.00277344709330522 0.000347520212410833 0.000655032142278168 4.5 53.673741069669 99.257506755913 99.8566387245 99.4971595433478 99.4971595433478 21.8544338527161 64.7927922359496 83.0087817780559 0 0 0.144259775482171 0 5.625 0 0 1 84.1691644018144 0 
1990-03-15/01:00:00 0.100208898695118 0.143361275499964 -0.124395772282242 -0.122931538372201 -0.127320041810594 -0.146856591932918 -0.116890949055853 0.00213333191725231 0.000262900506523972 0.000558640814093305 4.5 54.3336668894841 99.273217019043 99.8566387245 99.5065857012258 99.5065857012258 21.856827363013 64.7919076883663 83.0033454076828 0 0 0.123031212080664 0 5.04722048297897 0 0 1 85.9444368950438 0 
1990-03-15/02:00:00 0.100208898695118 0.143361275499964 -0.122487803905571 -0.121451931959893 -0.124556577715989 -0.140549083538228 -0.116895955696759 0.0015615536648972 0.000185652594111676 0.000468743374646687 4.5 54.9572663532662 99.288975521874 99.8566387245 99.5160408029244 99.5160408029244 21.8593778819303 64.7914419928207 82.9982586001223 0 0 0.103232818087528 0 4.46944096595794 0 0 1 87.7197093882731 0 
1990-03-15/03:00:00 0.100208898695118 0.143361275499964 -0.120867899746577 -0.120210461566654 -0.122180891080798 -0.135577230028102 -0.116896464135399 0.00105205314861357 0.000115291320061917 0.000385018177024213 4.5 55.5451998827034 99.3025233232343 99.8566387245 99.5241694837406 99.5241694837406 21.8620587818663 64.7913292248421 82.993468341506 0 0 0.0847937561978154 0 3.89166144893691 0 0 1 89.4949818815024 0 
1990-03-15/04:00:00 0.100208898695118 0.143361275499964 -0.119482438593755 -0.119157905074998 -0.120130575118681 -0.131575543539671 -0.116893202509795 0.000599343234652244 5.13718374468861e-05 0.00030715612803963 4.5 56.0982228803351 99.3142160666265 99.8566387245 99.5311851297759 99.5311851297759 21.864847429769 64.7915133252022 82.9889295420136 0 0 0.0676459538532889 0 3.31388193191588 0 0 1 91.2702543747317 0 
1990-03-15/05:00:00 0.100208898695118 0.143361275499964 -0.11830535281771 -0.118267261394769 -0.118381426445461 -0.128290722834472 -0.116886752187985 0.000234860305853005 0 0.000234860305853005 4.5 56.617173584699 99.3241915982098 99.8566387245 99.5371704487259 99.5371704487259 21.8677255417878 64.7919489891012 82.9846057688391 0 0 0.0517240190293447 0 2.73610241489486 0 0 1 93.045526867961 0 
1990-03-15/06:00:00 0.100208898695118 0.143361275499964 -0.117906820172794 -0.11789929057976 -0.117921857769412 -0.125630763871724 -0.116878136543347 0.000167845586028237 0 0.000167845586028237 4.5 57.102961477205 99.3268126023292 99.8566387245 99.5387430511976 99.5387430511976 21.8706537599771 64.7925385718794 82.9804181304778 0 0 0.036965157880488 0 2.15832289787383 0 0 1 94.8207993611903 0 
1990-03-15/07:00:00 0.100208898695118 0.143361275499964 -0.117681618710317 -0.117676965572677 -0.117690911643753 -0.123770302380535 -0.116874733670538 0.0107399945785804 0.000393077966084066 0.00021267593802094 4.5 56.7774796630036 99.3281297378233 99.8566387245 99.539533332494 99.539533332494 21.8727825521832 64.7931972364623 82.9762979943297 0.000817380585167599 0.0740674601010158 0.0468382863818795 0.462885740927728 2.54969548832862 0.36196679917788 295.732556703826 1 93.6182766445309 0 
1990-03-15/08:00:00 0.100208898695118 0.143361275499964 -0.153789749422852 -0.140993501860514 -0.179345554843601 -0.129409033083916 -0.116919514877673 0.0297148293457736 0.000852811912160365 0.00040490604428518 4.5 55.4049147220567 98.9766797027151 99.8566387245 99.3286633114291 99.3286633114291 21.8725912060589 64.7892478544449 82.9684550938974 0.00127372962776304 0.158809478800106 0.0891737233485996 0.943270861468516 4.03271911713793 0.737617740825656 602.645272604885 1 89.0615712275431 0 
1990-03-15/09:00:00 0.100208898695118 0.143361275499964 -0.220649848051179 -0.184488679520501 -0.292868502953439 -0.146988332851678 -0.117077410367765 0.0608012272871596 0.00158090407216284 0.00078030735260566 4.5 52.8293568457955 98.3305149856885 99.8566387245 98.9409644812131 98.9409644812131 21.8676209593658 64.775988147561 82.9530735816143 0.00229931582242418 0.245572711767324 0.171849526501825 1.3557869164257 6.32133427960039 1.06019651744356 866.197196605306 1 82.0296231819373 0 
1990-03-15/10:00:00 0.100208898695118 0.143361275499964 -0.324967283833106 -0.252661918816303 -0.469370698200806 -0.181120211539465 -0.117423189120224 0.106213342171055 0.00262193625899237 0.00138017493947189 4.5 48.9864502453181 97.3283582914966 99.8566387245 98.339670464698 98.339670464698 21.8549513205262 64.7475977002691 82.9254265139727 0.00390929148025717 0.327861867569447 0.303960239572155 1.67232161836896 9.05525412790106 1.30771991849171 1068.42770062461 1 73.6294418629356 0 
1990-03-15/11:00:00 0.100208898695118 0.143361275499964 -0.461435326020168 -0.342280844500752 -0.699402646456775 -0.23498312973448 -0.118037153822625 0.160849614892115 0.00389310016353058 0.00218954546974283 4.5 44.2904753012508 96.0268972639943 99.8566387245 97.5587938481966 97.5587938481966 21.8316905128216 64.6981220845869 82.8806720176547 0.00602511156748098 0.393948590323677 0.482210440505329 1.87130365045918 11.8040894115977 1.46331963324044 1195.55511001559 1 65.1834317088801 0 
1990-03-15/12:00:00 0.100208898695118 0.143361275499964 -0.602017983971574 -0.435338611162387 -0.934898822412918 -0.305911157441266 -0.118965792425473 0.211011906216357 0.00514322064514395 0.00307511756982648 4.5 39.7303993206468 94.7000938869501 99.8566387245 96.7627118219701 96.7627118219701 21.7965292132941 64.6248169418862 82.8165632474981 0.00836096156612569 0.430997815756977 0.677242751266485 1.93917271604279 14.1351028073652 1.51639179827032 1238.91590191623 1 58.021211794628 0 
1990-03-15/13:00:00 0.100208898695118 0.143361275499964 -0.706837565490553 -0.505898435487735 -1.10813968782536 -0.383047564300862 -0.120179763195367 0.240903437248815 0.00599376422445474 0.00378186174953801 4.5 36.4782352029393 93.7277360918023 99.8566387245 96.1792971448814 96.1792971448814 21.7511371640633 64.5310678440261 82.735818320847 0.0104079593352369 0.429908733211192 0.832891230337945 1.87130365045918 15.6813328957606 1.46331963324044 1195.55511001559 1 53.2702996157318 0 
1990-03-15/14:00:00 0.100208898695118 0.143361275499964 -0.745340284838531 -0.533731154881911 -1.16795181370653 -0.450183089033643 -0.121567154100628 0.240593934352218 0.0060735718720423 0.00404235294144198 4.5 35.3589411724555 93.3927668026964 99.8566387245 95.9783155714179 95.9783155714179 21.7001743926733 64.4262456401799 82.6460098170889 0.0115833769780021 0.388287919577583 0.890260019491487 1.67232161836895 16.1993633201673 1.30771991849171 1068.42770062461 1 51.6786108555509 0 
1990-03-15/15:00:00 0.100208898695118 0.143361275499964 -0.705780102901695 -0.510622282546829 -1.09553618209197 -0.491494923359837 -0.122963624800214 0.208385046379542 0.00528397403574046 0.00374580870673228 4.5 36.6364129522048 93.7983690824773 99.8566387245 96.2216769392864 96.2216769392864 21.650030020522 64.323081614362 82.5574439528749 0.0115041779066908 0.310999891780427 0.824951156065382 1.3557869164257 15.6076427775339 1.06019651744356 866.197196605306 1 53.4967182340053 0 
1990-03-15/16:00:00 0.100208898695118 0.143361275499964 -0.595651376891119 -0.440872769771274 -0.904764805849252 -0.496615409833704 -0.124194904011132 0.150285788484241 0.00392622333072737 0.00301785211699516 4.5 40.0083760093244 94.8695510336328 99.8566387245 96.8643861099797 96.8643861099797 21.6071178997396 64.2344674046696 82.4805707557046 0.0102005998437757 0.209019154709916 0.664631001651269 0.943270861468515 13.9993232894801 0.737617740825656 602.645272604885 1 58.4384049213211 0 
1990-03-15/17:00:00 0.100208898695118 0.143361275499964 -0.443436914420215 -0.342582164449658 -0.64485724091146 -0.464279246148298 -0.1251229181027 0.078958600758258 0.00246327350222886 0.00213043633670115 4.5 44.615589326922 96.3350201783235 99.8566387245 97.7436675967941 97.7436675967941 21.5760867394501 64.1699867100488 82.4231734878992 0.00809645614828913 0.0970259970836624 0.469192651436412 0.462885740927727 11.6275956799305 0.36196679917788 295.732556703825 1 65.7257224232891 0 
1990-03-15/18:00:00 0.100208898695118 0.143361275499964 -0.292294248238305 -0.243675460125975 -0.389392423331191 -0.403451449774714 -0.125687961322424 0.00800518286369063 0.000989486558353957 0.0013871263784896 4.5 48.9437945459456 97.7820871726283 99.8566387245 98.611907793377 98.611907793377 21.5600074197859 64.1329624290111 82.3879718948752 0.00424222425271757 0 0.305491176708285 0 9.08257707550756 0 0 1 73.5454899818273 0 
1990-03-15/19:00:00 0.100208898695118 0.143361275499964 -0.164679120976916 -0.159067509741362 -0.175886253671189 -0.328042489015345 -0.125860293586503 0.00703251790083882 0.000875248437066744 0.0012229308494769 4.5 49.9625878433874 98.996389187393 99.8566387245 99.3404890022358 99.3404890022358 21.5586067662027 64.1218434812441 82.3737389563013 0 0 0.269329882289714 0 8.41464756292297 0 0 1 75.5977553463406 0 
1990-03-15/20:00:00 0.100208898695118 0.143361275499964 -0.15497504119395 -0.150582015362753 -0.163748497049386 -0.272434877757996 -0.125942952629738 0.00581088761552022 0.000728975790955148 0.00107028128335243 4.5 50.9311257062835 99.0655534836514 99.8566387245 99.3819875799908 99.3819875799908 21.5591090016428 64.1154740815011 82.3633564428623 0 0 0.235711391355851 0 7.74671805033837 0 0 1 77.6500207108539 0 
1990-03-15/21:00:00 0.100208898695118 0.143361275499964 -0.148085606753005 -0.144567660405935 -0.155111412693112 -0.233198704459524 -0.126001180119706 0.0047243302877959 0.000595803204062015 0.000928557074925847 4.5 51.8491913416053 99.1147785214204 99.8566387245 99.4115226026522 99.4115226026522 21.5603364246171 64.1109338178978 82.35446177168 0 0 0.204499026086416 0 7.07878853775378 0 0 1 79.7022860753673 0 
1990-03-15/22:00:00 0.100208898695118 0.143361275499964 -0.142794397640424 -0.140038410712937 -0.148298469452779 -0.205260126235324 -0.126041464541082 0.00376117862322732 0.000474887030058146 0.000797164208212432 4.5 52.7168715384774 99.1536122991025 99.8566387245 99.4348228692615 99.4348228692615 21.5620990928181 64.1077524894918 82.346675796781 0 0 0.175561964484961 0 6.41085902516919 0 0 1 81.7545514398806 0 
1990-03-15/23:00:00 0.100208898695118 0.143361275499964 -0.138664151731054 -0.13657166556393 -0.142843124430402 -0.185140699068009 -0.126068174193487 0.00291000532456885 0.000365385836933824 0.000675534365579381 4.5 53.5345289016448 99.1847109460869 99.8566387245 99.4534820574521 99.4534820574521 21.5642648679652 64.105603011242 82.3397348617978 0 0 0.148775044183385 0 5.74292951258459 0 0 1 83.8068168043939 0 
1990-03-16/00:00:00 0.100208898695118 0.143361275499964 -0.13509538340604 -0.133679909094042 -0.137922273543805 -0.170313563740777 -0.126083017435858 0.00221795801462249 0.000270828192730304 0.000617625723306364 4.5 53.9155317318504 99.2127650887755 99.8566387245 99.4703145430653 99.4703145430653 21.5667876273066 64.104371565236 82.3335478166862 0 0 0.136448309819569 0 5.075 0 0 0.7 84.4418112372742 0 
1990-03-16/01:00:00 0.100208898695118 0.143361275499964 -0.132914407016314 -0.131850949013256 -0.13503827384546 -0.159775579259542 -0.126091098012819 0.00163560858682612 0.000191996664244958 0.000523411626372875 4.5 54.5657312644634 99.2292080569151 99.8566387245 99.4801803239491 99.4801803239491 21.5694959145448 64.1036330949125 82.3277711086733 0 0 0.115634160080254 0 4.40376694725925 0 0 0.7 86.1809538006731 0 
1990-03-16/02:00:00 0.100208898695118 0.143361275499964 -0.130954201803427 -0.130271752524068 -0.132317143623663 -0.151896898186261 -0.126093347121039 0.00112475428227703 0.000121181840184711 0.00043642945108739 4.5 55.1737595385862 99.2447231568971 99.8566387245 99.4894893839383 99.4894893839383 21.572374324257 64.1033495963301 82.3223744436583 0 0 0.0964177149837035 0 3.73253389451851 0 0 0.7 87.920096364072 0 
1990-03-16/03:00:00 0.100208898695118 0.143361275499964 -0.12934982255505 -0.128996452612485 -0.130055549246815 -0.145896242232354 -0.12609083635986 0.000678121259685052 5.77744870816928e-05 0.00035626547755397 4.5 55.7407871120037 99.2576186502424 99.8566387245 99.4972266799454 99.4972266799454 21.5753876650112 64.1034339162066 82.3172876498069 0 0 0.0787075738993918 0 3.06130084177776 0 0 0.7 89.6592389274709 0 
1990-03-16/04:00:00 0.100208898695118 0.143361275499964 -0.128025324186729 -0.127954637619599 -0.128166494644962 -0.141240024621493 -0.126084489433453 0.000289160934775225 1.21426598650273e-06 0.000282524738469077 4.5 56.2680866204945 99.268390312823 99.8566387245 99.5036896774938 99.5036896774938 21.5785076878806 64.1038160638293 82.3124543691124 0 0 0.0624164790934384 0 2.39006778903702 0 0 0.7 91.3983814908698 0 
1990-03-16/05:00:00 0.100208898695118 0.143361275499964 -0.127432927231467 -0.127422748775295 -0.127453254959334 -0.137620310019341 -0.126075385487147 0.000214830353245631 0 0.000214830353245631 4.5 56.7570143452923 99.2724573966303 99.8566387245 99.5061299277782 99.5061299277782 21.581695078996 64.1043985313235 82.3077958741508 0 0 0.0474611686206713 0 1.71883473629627 0 0 0.7 93.1375240542687 0 
1990-03-16/06:00:00 0.100208898695118 0.143361275499964 -0.127095802467648 -0.12708808436452 -0.12711121654394 -0.134831632684632 -0.126064981929298 0.000152822879344131 0 0.000152822879344131 4.5 57.2089930680033 99.2744078084298 99.8566387245 99.5073001748579 99.5073001748579 21.5849089193512 64.1050797361566 82.3032300117807 0 0 0.0337622330181398 0 1.04760168355553 0 0 0.7 94.8766666176676 0 
